openalex_id,stratum,stratum_size,stratum_sampled,design_weight,title,abstract,loc_study_scope,loc_country_iso3,loc_country_name,loc_countries_all_iso3,loc_location_cue_type,loc_confidence,loc_evidence_text,loc_rejected_mentions,crop_standardized_crops,crop_crop_scope,crop_confidence,crop_evidence_text,is_allocated,adjudicated_location_correct,adjudicated_country_should_be,adjudicated_crop_correct,adjudicated_note,decision_method,is_human_review,id,loc_verdict,loc_should_be,loc_error_type,crop_verdict,crop_should_be,note,allocated_to,n_alloc,truth,alloc_verdict
W2510560976,global|allocated,343,30,11.433333333333334,Retrieval of regional LAI over agricultural land from an Indian geostationary satellite and its application for crop yield estimation,"Agriculture productivity at spatio-temporal scales can be modelled through quantification of biophysical parameters like LAI (leaf area index) and radiation parameters from satellites. The Indian geostationary satellite INSAT 3A CCD was used to retrieve agricultural LAI at regular temporal intervals from the ProSail 1-D (Dimensional) canopy radiative transfer (CRT) model. The ProSail model was customized to simulate reflectance for three CCD spectral bands. The model was run in forward mode and then inverted by using reflectances from the CCD and the generated LUT by applying the least square distance approach to retrieve LAI for agricultural crops. Daily CCD data from January 1 to March 30, 2010 at 0700 GMT were used to retrieve agricultural crop LAI data. The validation of daily retrieved LAI was done with available in situ measurements over wheat crops in Punjab, Haryana and Madhya Pradesh states. The overall root mean square error (RMSE) of 0.84 with correlation of 0.8 was observed for 20 in situ measured LAI at different phenological phases of wheat crops. Retrieved INSAT CCD LAI has been compared with LAI retrieved from high-resolution IRS P6 AWiFS using an empirical approach for wheat crop. The CCD-derived wheat crop LAI showed a RMSE of 0.45 (n = 55, 14.2 percent from mean) with mean absolute error (MAE) of 0.34. It was also compared with the 8-day MODIS TERRA global LAI product from January to March 2010. The LAI profiles extracted for different regions of India representing different crops using CCD data and MODIS products were compared and an overall RMSE of 2.25 (n = 156, 73 percent from mean) with MAE of 2.85 was observed. INSAT CCD-retrieved LAI was further used for wheat yield estimation over Madhya Pradesh state. At district level, yield showed a RMSE of 516.6 kg ha-1 with 29.4 percent deviation from the mean. Our demonstrative case studies recommended coupled use of satellite observations from multiple EO missions and radiative transfer simulation to make efficiency-based approaches operationally viable for regional crop yield estimation in near real time.",global,,,IND,,medium,global,,wheat,single_crop,high,", 73 percent from mean) with MAE of 2.85 was observed. INSAT CCD-retrieved LAI was further used for wheat yield estimation over Madhya Pradesh state. At district level, yield showed a RMSE of 516.6 kg",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W2510560976,incorrect,IND,missed_country_should_be_resolved,correct,,"Indian satellite validated over Punjab, Haryana, Madhya Pradesh",{'IND'},1,{'IND'},allocation_ok
W4319594319,global|allocated,343,30,11.433333333333334,Copulas modelling of maize yield losses – drought compound events using the multiple remote sensing indices over the Danube River Basin,"Danube countries have witnessed numerous waves of drought events, causing significant agro-economic loss, but three consecutive dry years amplified the debate on how to deal with future drought risk. The European drought of 2022 has shown how important it is to look at food security from an environmental droughts risk assessment approach. The coupling drought-yield losses framework derives from the understanding that all land systems are connected through coupled human and natural systems, and these social, ecological, and agro-economic impacts are the result. Maize is considered a commodity and a staple food in Europe with the largest market share in global maize exports. Drought-heat stress, war and subsequent limitations on Ukrainian trade have created a shortage of maize supply in 2022 over Europe. This study focused on eighteen countries where maize production becomes highly susceptible to drought in the Danube River Basin (DRB; Austria, Bosnia and Herzegovina, Bulgaria, Croatia, the Czech Republic, Hungary, Montenegro, Romania, Serbia, Slovakia, and Slovenia). To understand the coupling drought-yield losses mechanism, time series of maize yield datasets and multiple remote sensing indices were used on arable lands for 278 districts at a high spatial resolution. The main objective of this study was to determine which regions respond to the changes in the rate of evapotranspiration and soil moisture and in which period and how much maize production is affected. The time series of the two-band enhanced vegetation index (EVI2), the evaporative stress index (ESI), and the relative water availability (AWR) were calculated. The spatial evolution of the ESI for 4-week and 12-week time windows, EVI2, and relative soil saturation at the topsoil and rootzone layers demonstrate the progress of agricultural drought under varying agroclimatic conditions and its impacts on maize yields. Our study adopted a novel mechanism-based risk assessment approach using a four-variate C-vine copula in the perspective of modelling yield losses. To assess how much maize production can be limited by drought stress, the weekly dynamics of the strength of bivariate linkage of eight compound modes were provided. The return periods of drought-yield losses signatures in the study region were less than 4 years. The highest chances (once every 2.50-2.86 years) of the occurrence of drought-yield losses signature occurred in Romania, Bulgaria, Slovakia, Bosnia and Herzegovina. The availability of soil water is one of the crucial indicators (AWR40) that explain the high degree of yield variability. This is an alarming finding given the expected or increasing year-to-year variability in soil moisture in these regions. The joint cumulative distribution function (FCROP, ESI, AWR40, AWR100) suggests that shorter-term ESI will be most beneficial for maize yield estimation in agricultural districts where crop productivity is primarily impaired by warmer and drier events. This combination of effects can cause short-term compound hot and dry extremes characterized by rapid onset, severe intensity, and devastating impacts on crop production. Droughts between 2015 and 2022 challenged governments across the Danube basin and highlighted the need for intergovernmental interactions and coordination. For the DRB area, user-oriented drought monitoring portals are already providing real-time information about drought occurrences and intensity to practitioners, but drought-yield loss assessments for such predictions for most of the region have been lacking.",global,,,AUT;BGR;BIH;CZE;HRV;HUN;MNE;ROU;SRB;SVK;SVN,,medium,global,,maize,single_crop,high,Copulas modelling of maize yield losses – drought compound events using the multiple remote sensing indices over the Danu,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4319594319,incorrect,"AUT,BGR,BIH,CZE,HRV,HUN,MNE,ROU,SRB,SVK,SVN",missed_country_should_be_resolved,correct,,Danube River Basin multi-country European study; not global,"{'BGR', 'CZE', 'ROU', 'SRB', 'BIH', 'SVN', 'MNE', 'AUT', 'HUN', 'HRV', 'SVK'}",11,"{'BGR', 'CZE', 'ROU', 'SRB', 'BIH', 'SVN', 'MNE', 'AUT', 'HUN', 'HRV', 'SVK'}",allocation_ok
W4416231946,global|allocated,343,30,11.433333333333334,A Framework for Accurate Food Crop Yield Prediction from Multispectral Imagery and Meteorological Data,"Food insecurity occurs due to the impact of climate change and intense global conditions. Thus, understanding the crop farming plans and monitoring crop yields have become major tasks for decision makers. Previous work has applied remote sensing techniques and empirical methods to predict the yields and analyse the relationships between spectral indices and historical crop yield data. However, a limitation of these studies is that they do not extract the values of spectral indices by crop types, which can cause inaccurate results when investigating the correlations between the yield and the spectral indices. This research develops a yield prediction framework with historical crop maps by unsupervised classification with zero ground truth using Sentinel-2 imagery to retrieve the values of spectral indices of winter barley. The extracted spectral indices, the meteorological and historical yield data in North Norfolk, UK are implemented in 1D Convolutional Neural Network (CNN), Long Short-Term Memory (LSTM) and CNN-LSTM for winter barley yield predictions. LSTM with Soil-Adjusted Vegetation Index (SAVI) has outstanding performance overall and the best result approaches a Mean Square Error (MSE) of 0.21 kg/hectare and a Mean Absolute Error (MAE) of 13.63 kg/hectare. SAVI is the best predictor due to the strong positive correlation with the yield of winter barley. The developed framework with unsupervised crop classification and LSTM-SAVI can be applied on multiple crop types and in different regions using opensource datasets, the historical yields, the spectral indices and the meteorological data. Correlations between these datasets indicate that higher maximum and minimum SAVI and temperature and sun hours at the germination and seedling growth stages increase the yields of winter barley but excess rainfall with higher NDMI at the tillering stage and sun hours at the stem elongation, flowering and grain filling stages lead to a decline in the yields of winter barley.",global,,,GBR,,medium,global,,barley,single_crop,high,"ith zero ground truth using Sentinel-2 imagery to retrieve the values of spectral indices of winter barley. The extracted spectral indices, the meteorological and historical yield data in North Norfol",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4416231946,incorrect,GBR,missed_country_should_be_resolved,correct,,"Imagery, weather and yield data for North Norfolk, UK",{'GBR'},1,{'GBR'},allocation_ok
W3080526112,global|allocated,343,30,11.433333333333334,Identifying meteorological drivers of extreme impacts: an application to simulated crop yields,"Abstract. Compound weather events may lead to extreme impacts that can affect many aspects of society including agriculture. Identifying the underlying mechanisms that cause extreme impacts, such as crop failure, is of crucial importance to improve their understanding and forecasting. In this study, we investigate whether key meteorological drivers of extreme impacts can be identified using the least absolute shrinkage and selection operator (LASSO) in a model environment, a method that allows for automated variable selection and is able to handle collinearity between variables. As an example of an extreme impact, we investigate crop failure using annual wheat yield as simulated by the Agricultural Production Systems sIMulator (APSIM) crop model driven by 1600 years of daily weather data from a global climate model (EC-Earth) under present-day conditions for the Northern Hemisphere. We then apply LASSO logistic regression to determine which weather conditions during the growing season lead to crop failure. We obtain good model performance in central Europe and the eastern half of the United States, while crop failure years in regions in Asia and the western half of the United States are less accurately predicted. Model performance correlates strongly with annual mean and variability of crop yields; that is, model performance is highest in regions with relatively large annual crop yield mean and variability. Overall, for nearly all grid points, the inclusion of temperature, precipitation and vapour pressure deficit is key to predict crop failure. In addition, meteorological predictors during all seasons are required for a good prediction. These results illustrate the omnipresence of compounding effects of both meteorological drivers and different periods of the growing season for creating crop failure events. Especially vapour pressure deficit and climate extreme indicators such as diurnal temperature range and the number of frost days are selected by the statistical model as relevant predictors for crop failure at most grid points, underlining their overarching relevance. We conclude that the LASSO regression model is a useful tool to automatically detect compound drivers of extreme impacts and could be applied to other weather impacts such as wildfires or floods. As the detected relationships are of purely correlative nature, more detailed analyses are required to establish the causal structure between drivers and impacts.",global,,,USA,,medium,global,,wheat,single_crop,high,"ity between variables. As an example of an extreme impact, we investigate crop failure using annual wheat yield as simulated by the Agricultural Production Systems sIMulator (APSIM) crop model driven",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3080526112,incorrect,,global_forced_to_country,correct,,Northern Hemisphere simulation; allocation to USA alone is unsupported,{'USA'},1,,scope_label_only
W4408295874,unresolved|allocated,294,30,9.8,"Enhancing green bean crop maturity and yield prediction by harnessing the power of statistical analysis, crop records and weather data","Climate change impacts require us to reexamine crop growth and yield under increasing temperatures and continuing yearly climate variability. Agronomic and agro-meteorological variables were concorded for a large number of plantings of green bean (Phaseolus vulgaris L.) in three growing seasons over several years from semi-tropical Queensland. Using the Queensland government's SILO meteorological database matched to sowing dates and crop phenology, we derived planting specific agro-meteorological variables. Linear and nonlinear statistical models were used to predict duration of vegetative and pod filling periods and fresh yield using agro-meteorological variables including thermal time, radiation and days of high temperature stress. High temperatures over 27.5∘C and 30∘C in the pod fill period were associated with a lower fresh bean yield. Differences between specific bean growing sites were examined using our bespoke open source software to derive agro-meteorological variables. Agronomically informed statistical models using production data were useful in predicting time of harvest. These methods can be applied to other commercial crops when crop phenology dates are collected.",unresolved,,,USA,,low,Climate change impacts require us to reexamine crop growth and yield under increasing temperatures and continuing yearly climate variability.,,beans,single_crop,high,mic and agro-meteorological variables were concorded for a large number of plantings of green bean (Phaseolus vulgaris L.) in three growing seasons over several years from semi-tropical Queensland. Us,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4408295874,incorrect,AUS,wrong_country,correct,,"Queensland, Australia sites and SILO database; USA allocation unsupported",{'USA'},1,{'AUS'},allocation_wrong
W2115398532,unresolved|allocated,294,30,9.8,Soybean yield estimation by an agrometeorological model in a GIS,"Agrometeorological models interfaced with the Geographic Information System - GIS are an alternative to simulate and quantify the effect of weather spatial and temporal variability on crop yield. The objective of this work was to adapt and interface an agrometeorological model with a GIS to estimate soybean [Glycine max (L.) Merr.] yield. Yield estimates were generated for 144 municipalities in the State of Paraná, Brazil, responsible for 90% of the soybean production in the State, from 1996/1997 to 2000/2001. The model uses agronomical parameters and meteorological data to calculate maximum yield which will be penalized under drought stress. Comparative analyses between the yield estimated by the model and that reported by the Paraná State Department of Agriculture (SEAB) were performed using the ""t"" test for paired observations. For the 1996/1997 year the model overestimated yield by 10.8%, which may be attributed to the occurrence of fungal diseases not considered by the model. For 1997/1998, 1998/1999 and 1999/2000 no differences (P > 0.05) were found between the yield estimated by the model and SEAB's data. For 2000/2001 the model underestimated yield by 10.5% and the cause for this difference needs further investigation. The model interfaced with a GIS is an useful tool to monitor soybean crop during growing season to estimate crop yield.",unresolved,,,BRA,,low,"Yield estimates were generated for 144 municipalities in the State of Paraná, Brazil, responsible for 90% of the soybean production in the State, from 1996/1997 to 2000/2001.",,soybean,single_crop,high,Soybean yield estimation by an agrometeorological model in a GIS . Agrometeorological models interfa,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W2115398532,incorrect,BRA,missed_country_should_be_resolved,correct,,"144 municipalities in Parana State, Brazil named as study area",{'BRA'},1,{'BRA'},allocation_ok
W2896336917,unresolved|allocated,294,30,9.8,"Use of Satellite Remote Sensing for Rice Yield Estimation: A Case Study of Polonnaruwa District, Sri Lanka",International audience,unresolved,,,LKA,,low,"Use of Satellite Remote Sensing for Rice Yield Estimation: A Case Study of Polonnaruwa District, Sri Lanka .",,rice,single_crop,high,"Use of Satellite Remote Sensing for Rice Yield Estimation: A Case Study of Polonnaruwa District, Sri Lanka . International audience",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W2896336917,incorrect,LKA,missed_country_should_be_resolved,correct,,"Title names Polonnaruwa District, Sri Lanka as the case study",{'LKA'},1,{'LKA'},allocation_ok
W4411316600,unresolved|allocated,294,30,9.8,Estimation of Rice Yield at Block Level in Karnal district of Haryana using Remote Sensing Data,"Small area estimation is widely acknowledged as a valuable tool for generating reliable estimates when working with limited sample data. Direct yield estimation methods used in general agricultural surveys are effective at national and state levels but face challenges at smaller scales due to limited sample sizes. Over the past decade, there has been a significant surge in demand for precise micro-level statistics. This demand is particularly noticeable at the district, block, and village levels, driven by their extensive and diverse utilization across both public and private sectors. Employing satellite imagery and crop yield data within the existing sampling framework enables the creation of small area estimates of agricultural production at the micro level. This research focuses on implementing small area estimation techniques at the block level in Karnal district, Haryana, India. To enhance the accuracy of rice crop yield estimates, a stratification process based on vegetation indices has been employed. The use of NDVI-based stratification has yielded promising results in improving the precision of yield estimates. Various estimation methods, including direct, synthetic, and composite estimators, were explored to enhance the accuracy of yield estimation. It was observed that direct estimators were ineffective due to limited sample sizes, while composite estimators emerged as the most effective among all estimation methods. The composite estimator outperforms by balancing the high variability of direct estimators with the potential bias of synthetic estimators. This approach ensures more reliable and robust estimates, particularly when working with limited sample sizes.. KEYWORDS :Composite estimator, NDVI, Sentinel 2, Small area estimation, Synthetic estimator.",unresolved,,,IND,,low,"This research focuses on implementing small area estimation techniques at the block level in Karnal district, Haryana, India.",,rice,single_crop,high,Estimation of Rice Yield at Block Level in Karnal district of Haryana using Remote Sensing Data . Small area estim,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4411316600,incorrect,IND,missed_country_should_be_resolved,correct,,"Karnal district, Haryana, India named as the study area",{'IND'},1,{'IND'},allocation_ok
W4220660190,unresolved|allocated,294,30,9.8,"The rice yield gap estimation using integrated system approaches: a case study—Guilan province, Iran",,unresolved,,,IRN,,low,"The rice yield gap estimation using integrated system approaches: a case study—Guilan province, Iran .",,rice,single_crop,high,"The rice yield gap estimation using integrated system approaches: a case study—Guilan province, Iran .",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4220660190,incorrect,IRN,missed_country_should_be_resolved,correct,,"Abstract empty but title names Guilan province, Iran",{'IRN'},1,{'IRN'},allocation_ok
W4416301594,unresolved|allocated,294,30,9.8,"MACHINE LEARNING APPROACH FOR CEREAL YIELD PREDICTION IN KOREA, CHHATTISGARH, INDIA","This study aims to improve crop yield forecasting for maize, wheat, and rice in Korea by combining meteorological trend analysis, correlation assessments, and machine learning. The study uses various machine learning models, including Multiple Linear Regression, Stepwise MLR, LASSO, Elastic Net, Ridge Regression, Random Forest and Artificial Neural Networks, to create forecasting models. The data is analyzed in both weighted and unweighted formats and a 70:30 data split is applied for training and testing. The results aim to enhance prediction accuracy, promote climate-resilient farming and provide data-driven insights for agricultural decisions in Korea",unresolved,,,IND,,low,"MACHINE LEARNING APPROACH FOR CEREAL YIELD PREDICTION IN KOREA, CHHATTISGARH, INDIA .",KOREA(ambiguous: two distinct countries share the name); Korea(ambiguous: two distinct countries share the name); Korea(ambiguous: two distinct countries share the name),maize;rice;wheat,multi_crop,medium,"LD PREDICTION IN KOREA, CHHATTISGARH, INDIA . This study aims to improve crop yield forecasting for maize, wheat, and rice in Korea by combining meteorological trend analysis, correlation assessments,",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4416301594,incorrect,IND,missed_country_should_be_resolved,correct,,"Korea district, Chhattisgarh, India; not the Republic of Korea",{'IND'},1,{'IND'},allocation_ok
W4406814689,unresolved|allocated,294,30,9.8,Spatial sorghum yield forecasting: Integrating remote sensing data and DSSAT simulation model in Belagavi,"Effective sorghum yield prediction plays a pivotal role in sustainable agricultural planning and food security. This research explores the integration of Sentinel-1A synthetic aperture radar (SAR) data and the Decision Support System for Agrotechnology Transfer (DSSAT) crop simulation model to map sorghum yield spatially in Belagavi district, Karnataka, India. The study processed SAR backscatter to delineate crop areas, achieving an overall classification accuracy of 85.2% with a kappa index of 0.70, demonstrating the utility of SAR for consistent monitoring under diverse weather conditions. Leaf Area Index (LAI) derived from backscatter was integrated with DSSAT outputs to estimate spatial yield, validated against Crop Cutting Experiment (CCE) data. The results showed an agreement of 85.4% between observed and predicted yields, confirming the robustness of this approach for precision agriculture. Future work will aim to refine model parameters and leverage advanced machine learning for enhanced adaptability to climate impacts.",unresolved,,,IND,,low,"This research explores the integration of Sentinel-1A synthetic aperture radar (SAR) data and the Decision Support System for Agrotechnology Transfer (DSSAT) crop simulation model to map sorghum yield spatially in Belagavi district, Karnataka, India.",,sorghum,single_crop,high,Spatial sorghum yield forecasting: Integrating remote sensing data and DSSAT simulation model in Belagavi .,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W4406814689,incorrect,IND,missed_country_should_be_resolved,correct,,"Belagavi district, Karnataka, India named as the study area",{'IND'},1,{'IND'},allocation_ok
W1480454195,unresolved|allocated,294,30,9.8,Türkiye’de tarım yılı kuraklık değerlendirmesi ve bitki gelişim modeli ile buğdayda kuraklık-verim analizi,"Kuraklik, canlilarin yasami uzerinde cok buyuk olumsuz etkileri olan, onemli ekolojik sorunlarin yasanmasina neden olan, meteorolojik karakterli bir afettir. 21. yuzyil'da meydana gelmesi beklenen iklim degisikligi ve kuraklik, gida guvenligini tehdit etmektedir. Bu calismanin amaci, kuraklik izleme ve etkilerini azaltma calismalarinda baslangic asamasinin tamamlanmasina katki saglamaktir. Bu calismalar yardimiyla, gecmiste meydana gelen kuraklik ve olusan zararlar daha iyi analiz edilerek, gelecekte hangi asamada hangi tedbirlerin alinmasi gerektigi konusunda planlamalar yapilabilecektir. Ayrica Birlesmis Milletler Gida ve Tarim Orgutu (FAO) tarafindan gelistirilen AgroMetShell (AMS) modelinin Turkiye'de verim analiz ve tahminleri icin kullanilma olanaklari arastirilmistir. Bu calismada Turkiye geneli icin Standart Yagis Indeksi (SPI) ve Normalin Yuzdesi Indeksi (PNI) yontemleri kullanilarak aylik, mevsimlik ve tarim yili bazinda kuraklik analizleri yapilmistir. SPI ve PNI ile bulunan indeks degerlerinden bugday uretiminde onde gelen 10 il icin aylik, mevsimlik ve tarim yili trend analizleri yapilmistir. Ayrica AMS modeli kullanilarak Su Yeterlilik Indeksi (WSI) uretilmis ve secilen illerde bugday icin verim analizi yapilmistir. Tarim yili bazinda uretilen SPI ile WSI degerlerinin iliskisi incelenmistir. Ayrica WSI degerleri ile farkli periyotlara ait Normallestirilmis Bitki Fark Indeksi (NDVI) arasinda iliski olup olmadigi arastirilmistir. WSI degerleri kullanilarak gelecege donuk senaryolar ve hassasiyet analizi yapilarak bugday veriminde meydana gelmesi muhtemel dususler incelenmistir. SPI yontemine gore kurakligin en fazla yasandigi bolge Guneydogu Anadolu olmus, kuraklik 18 yil tekrar etmis ve % 46.2'lik bir oran yakalamistir. PNI yontemi ile kuraklik analizinde yine kurakligin en fazla yasandigi bolge Guneydogu Anadolu olmus, kuraklik 9 yil tekrar etmis ve % 23.1'lik bir oran yakalamistir. SPI ve PNI degerleri icin yapilan trend analizleri sonucunda Konya'da, her iki yontemde de en fazla ve en yuksek duzeyde oneme sahip trendler tespit edilmistir. Burada % 1, % 5 ve % 10'luk duzeyde onem arz eden negatif yonde (azalan) trendler bulunmustur. Hesaplanan WSI degerlerine tarim yili bazinda baktigimizda en yuksek ortalama degere ulasilan yil 1981-1982 Tarim Yili olup, 10 istasyona ait ortalama deger 97.2 olarak gerceklesmistir. Bu deger iyi duzeyde verimi ifade etmektedir. Analiz periyodunda gorulen en dusuk ortalama deger 1994 yilinda 72.6 olmustur. Bu deger vasat duzeyde bir verimi ifade etmektedir. Illere ait NDVI degerleri ile modelin bu illerdeki istasyonlara ait WSI degerleri arasinda bir iliski olup olmadigi arastirilmis, sonucta anlamli bir iliski tespit edilememistir. Yapilan butun senaryo analizlerinde verimde dusus meydana geldigi gorulmustur. En fazla dusus % 18.2'lik azalma ile sicakligin 2 °C'lik, guneslenme siddetinin % 20'lik artisi ve yagisin % 20'lik azalisi durumunda olusmaktadir. Adana istasyonunda 1987-1988 ve 1988-1989 Tarim Yili'nda SPI ile WSI arasinda dogrusal bir iliski, 1989-1990 ve 1990-1991 Tarim Yili'nda ise negatif bir iliski meydana gelmistir. Analizler sonucunda ulasilan en onemli sonuc, SPI gibi meteorolojik kurakligi ifade eden bir yontemin tarimsal kurakligi izlemede yetersiz kaldigidir. Bu yontemin yaninda WSI gibi tarimsal kurakligi ifade eden bir kuraklik analiz yonteminin de mutlaka kullanilmasi gerekmektedir.Abstract Drought has been characterized as a meteorological natural disaster, which has profound negative effect on the living beings and led to major ecological problems. The expected climate change and drought scenarios in 21 century will have threatened the food security. The aim of this research is to contribute to the completion of studies which helps monitoring of drought and reduction of its effects. By better analyzing the droughts occurred in the past and its damages through these researches, it is possible to do plans about what kind of precaution should be taken at which stage. Furthermore, the possible use of AgroMetShell model, developed by the United Nations Food and Agriculture Organization (FAO), on yield analysis and forecasts in Turkey was investigated. In this study, monthly, seasonal and agricultural year based drought analyses for over all Turkey have been performed by using Standardized Precipitation Index (SPI) and Percent of Normal Index (PNI) methods. Monthly, seasonal and agricultural year based trend analysis of index values obtained from SPI and PNI have been realized for ten cities lead at wheat production. In addition, Water Satisfaction Index (WSI) values were produced by using AMS model and wheat yield forecasts were made for the selected cities. The relationship of SPI and WSI values produced at agricultural year base was obtained. In addition, it was investigated that whether a relationship exists between WSI values and Normalized Difference Vegetation Index (NDVI) belong to different period. Possible decreases in wheat yield were examined by using WSI values for future scenarios and realizing sensitivity analysis. According to SPI method, Southeastern Anatolia was the region which faced with drought at most. Drought was repeated 18 years with a rate of 46.2%. The other drought analyzing method of PNI was also detected that Southeastern Anatolia region was most drought experienced region with a 9-year repetition period and a rate of 23.1%. Trend analyses of the SPI and PNI values show that Konya has the most trends with the highest significant value for both methods. Negative (decreasing) trends significant at 1%, 5% and 10% levels were obtained. In terms of agricultural year base, the highest average value of calculated WSI was obtained for 1981-1982 agricultural year and average value of 10 stations is realized as 97.2 which represents a good yield level. The lowest average value of 72.6 was obtained for 1994. This value represents a moderate yield level. Whether there is a relationship exists between NDVI values of cities and model's WSI values belong to the stations of these cities was investigated and as a result no significant relationship was obtained. It was observed that there was a decrease in yield for all realized scenarios analysis. The highest decrease was observed for the scenario with 2°C and 20% increases in temperature and sun intensity, respectively, and 20% decrease in precipitation. For Adana station, a linear positive correlation between SPI and WSI in the agricultural years of 1987-1988 and 1988-1989 and a negative correlation in the agricultural years of 1989-1990 and 1990-1991 were obtained. The most important result of analysis is that SPI method which express meteorological drought was insufficient for monitoring agricultural drought. In addition to the use of this method, another method which express agricultural drought such as WSI method should also be used.",unresolved,,,TUR,,low,Türkiye’de tarım yılı kuraklık değerlendirmesi ve bitki gelişim modeli ile buğdayda kuraklık-verim analizi .,,wheat,single_crop,high,"trend analysis of index values obtained from SPI and PNI have been realized for ten cities lead at wheat production. In addition, Water Satisfaction Index (WSI) values were produced by using AMS mode",True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W1480454195,incorrect,TUR,missed_country_should_be_resolved,correct,,Turkey-wide drought and wheat yield analysis over ten provinces,{'TUR'},1,{'TUR'},allocation_ok
W3014518228,unresolved|allocated,294,30,9.8,Real time estimation of leaf area index and groundnut yield using multispectral UAV,"The use of Unmanned Aerial Vehicles (UAVs) is becoming very common for last few years for monitoring agricultural crops efficiently.Â Low altitude remote sensing (UAV) provides people with high temporal and spatial resolution for non-destructive, accurate and timely estimation of biophysical parameters like Leaf Area Index (LAI), crop growth, plant biomass and final crop yield.Â Collection of the data by UAV helps to reduce errors and it fills the biasness on an observational scale in precision agriculture.Â The main objective of this study was to estimate real time LAI and yield of groundnut crop based on Normalized Difference Vegetation Index (NDVI) using low cost multispectral UAV.Â A field experiment was set up Â with three different groundnut cultivars (V1= BARD-479, V2 = Chakwal-2011 and V3 = Chakwal-2016) with three replications.Â Field data collection regarding LAI was performed in 2019 at two different growth stages (2-3 leaf stage and Peg formation stage) of groundnut on PMAS-Arid Agriculture Research Farm (Knoot), Pakistan.Â Final yield was calculated at the time of crop maturity.Â In this study, low cost UAV platform was established with DJI Phantom 4 pro and Parrot Sequoia Sensor to develop a multispectral UAV system used as the survey platform.Â A Parrot Sequoia camera was mounted on the UAV used as the remote sensor.Â The sensor provided the information in five narrow bands including Red, Blue, Green, Near infrared (NIR) and Red Edge.Â The processing of UAV images was performed in the Python environment and NDVI images were created.Â Then regression model was performed to compare the NDVI data with the LAI and final yield of groundnut crop.Â The results indicated that the highest value of R 2 = 0.93 was found with NDVI and LAI at peg formation stage while value of R 2 = 0.59 was at 2-3 leaf stage.Â The strong and positive relationship was found between LAI and yield ( R 2 = 0.97).Â There was also a strong and positive relationship between NDVI and yield of groundnut with value of R 2 = 0.92.Â The study showed that low cost multispectral UAV can be effectively used for real time estimation of LAI and groundnut yield nondestructively and accurately.Â The study results show that this low cost multispectral UAV platform (DJI Phantom 4 Pro with Parrot Squoia) is robust in management decisions of agriculture such as effective fertilizer application, growth monitoring, and yield estimation accurately and timely based on the vegetation indices.Â This study also proved the low cost multispectral UAV practicability in estimating plant biophysical parameters at a small field experiment scale reliably. Keywords: vegetation indices, UAV, LAI, yield, multispectral camera, NDVI, groundnut, growth stages DOI: Â 10.33440/j.ijpaa.20200301.70 Â Citation: Tahir M N, Lan Y B, Zhang Y L, Wang Y K, Faisal N, Shah M A A, et al. Â Real time estimation of leaf area index and groundnut yield using multispectral UAV. Â Int J Precis Agric Aviat, 2020; 3(1): 1â€""6.",unresolved,,,PAK,,low,"ent growth stages (2-3 leaf stage and Peg formation stage) of groundnut on PMAS-Arid Agriculture Research Farm (Knoot), Pakistan.Â Final yield was calculated at the time of crop maturity.Â In this study, low cost UAV platform was established with D",,groundnut,single_crop,high,Real time estimation of leaf area index and groundnut yield using multispectral UAV . The use of Unmanned Aerial Vehicles (UAVs) is becoming ver,True,,,,,MODEL_ASSISTED_VALIDATION - not human review,False,W3014518228,incorrect,PAK,missed_country_should_be_resolved,correct,,Field experiment at research farm in Pakistan; coded unresolved,{'PAK'},1,{'PAK'},allocation_ok
